shoulder,hip,ankle
179.86712646484375,94.70480346679688,77.14189147949219
178.73580932617188,94.98932456970215,71.653076171875
178.45709991455078,95.27726936340332,66.95513916015625
177.48371124267578,95.95505332946777,70.31671142578125
177.17205047607422,95.41235542297363,73.15489196777344
176.68120574951172,97.07846260070801,78.54747009277344
176.30821228027344,97.42238807678223,76.13027954101562
175.6427764892578,97.4360179901123,79.65963745117188
174.50473022460938,97.44084548950195,78.83517456054688
174.7843475341797,96.6396541595459,77.58075714111328
174.4542999267578,95.70533561706543,73.88832092285156
172.5301971435547,95.6153507232666,79.1395034790039
172.32798767089844,95.52228450775146,78.44501495361328
172.2552719116211,97.04854488372803,81.23663330078125
171.62500762939453,97.5977668762207,80.0603256225586
171.64258575439453,98.28951454162598,79.61221313476562
170.57642364501953,99.11015605926514,73.76970672607422
169.84593200683594,100.12688827514648,79.84931945800781
167.36797332763672,101.54525661468506,81.15910339355469
167.6486358642578,101.10819625854492,85.13643646240234
166.31455993652344,103.16123390197754,91.02738952636719
166.52246856689453,104.0114974975586,90.91729736328125
166.26050567626953,103.67811298370361,90.16259002685547
166.6484375,104.02551746368408,89.84723663330078
167.11984252929688,104.20424556732178,90.4211654663086
167.00312042236328,104.75999736785889,91.56389617919922
167.47921752929688,105.04755687713623,91.95854187011719
167.2245101928711,105.84247779846191,98.20309448242188
168.47039031982422,106.69400691986084,96.3690414428711
169.18099975585938,106.63503074645996,52.06425476074219
169.99858856201172,105.71939468383789,71.31385040283203
170.21175384521484,105.12112331390381,75.47257232666016
169.93537139892578,104.25149726867676,88.44742584228516
170.3586883544922,103.92446422576904,91.41889953613281
170.50299072265625,103.83212947845459,92.37513732910156
170.40106201171875,103.76846408843994,92.49834442138672
170.60828399658203,103.96814441680908,93.06725311279297
170.9146270751953,104.71472835540771,94.02196502685547
171.14059448242188,105.44555950164795,94.27465057373047
171.32349395751953,105.23091983795166,94.3366928100586
171.1520004272461,104.89186000823975,94.19121551513672
171.24453735351562,105.09174156188965,94.12483215332031
171.3172836303711,104.75203132629395,94.51580810546875
171.6747283935547,104.30856609344482,94.64659118652344
172.06124114990234,103.82877254486084,93.97117614746094
172.12388610839844,103.79008197784424,93.5209732055664
171.95511627197266,104.2841911315918,93.95226287841797
171.90631103515625,104.5305585861206,95.75651550292969
172.12284088134766,104.47534275054932,96.48944854736328
171.42091369628906,105.72219467163086,97.34204864501953
171.5600128173828,105.56572914123535,97.07554626464844
171.60894012451172,105.58405113220215,97.2566146850586
171.77430725097656,105.06600284576416,96.91502380371094
171.660888671875,105.32327270507812,97.19242095947266
171.75875091552734,105.39562702178955,97.3266372680664
171.88795471191406,105.30092430114746,97.3289794921875
172.45894622802734,104.59794807434082,96.12081146240234
172.5956039428711,103.76946258544922,94.90690612792969
173.37577056884766,103.32885646820068,94.7783203125
174.07565307617188,103.4843053817749,94.07971954345703
174.25916290283203,103.68853187561035,94.2139663696289
174.11444091796875,104.24230861663818,94.95736694335938
174.16803741455078,104.32012462615967,95.28751373291016
173.97602081298828,102.59205913543701,93.74915313720703
174.06475067138672,103.09245586395264,94.30726623535156
173.9807586669922,103.1880111694336,95.38026428222656
173.7418975830078,103.38522720336914,95.21991729736328
173.78355407714844,103.58275413513184,96.0801773071289
173.77261352539062,103.9665002822876,95.94921112060547
173.74032592773438,104.09000205993652,96.06718444824219
173.66905975341797,104.31407451629639,96.17286682128906
173.34458923339844,104.84545135498047,96.06551361083984
173.2616195678711,104.99199199676514,96.68670654296875
173.21923065185547,104.98014259338379,96.69049072265625
173.19839477539062,104.80979061126709,96.49192810058594
173.21063232421875,104.93942260742188,96.74192810058594
173.12957000732422,104.84686279296875,96.60992431640625
173.11000061035156,104.87869548797607,96.54254150390625
173.19213104248047,105.33349132537842,96.69603729248047
173.13009643554688,105.10300827026367,96.48819732666016
173.45706176757812,103.54906272888184,95.28215789794922
173.49290466308594,103.7411937713623,94.11508178710938
173.37308502197266,104.32512664794922,94.42247009277344
173.35333251953125,104.31232929229736,94.30873107910156
173.0494155883789,104.48374462127686,94.66404724121094
172.9842300415039,103.43126201629639,95.3241958618164
172.74354553222656,104.08022689819336,96.18451690673828
172.90062713623047,104.14501667022705,96.54606628417969
172.90087127685547,104.13261032104492,96.30239868164062
172.8691864013672,104.45725631713867,96.32197570800781
172.8705596923828,104.58630657196045,96.3033447265625
172.5887680053711,104.55177974700928,96.21800994873047
172.4956817626953,105.21843147277832,96.8275375366211
172.4239959716797,105.40722942352295,97.2304458618164
172.41967010498047,105.3988037109375,97.26537322998047
172.39575958251953,103.81806564331055,95.39994812011719
172.37808990478516,102.4071159362793,94.18799591064453
172.4381332397461,103.28448104858398,95.17462921142578
172.46031188964844,103.38877868652344,94.72427368164062
172.402587890625,103.86950206756592,95.24601745605469
172.3884735107422,103.92610549926758,95.03347778320312
172.44478607177734,102.75072193145752,93.79891967773438
172.42395782470703,102.62875175476074,93.22093963623047
172.6156997680664,103.9129056930542,93.84027099609375
173.08975982666016,103.25466918945312,93.12738037109375
173.0686264038086,103.76181507110596,93.69749450683594
